n,m,fidelity_avg
2053,7,0.9994005414576904
2054,7,0.9993999430839816
2055,7,0.9994008447234711
2056,7,0.9994034021345048
2057,7,0.9994021975007099
2058,7,0.9994011444545049
2059,7,0.9994037005075073
2060,7,0.9993976881220641
2061,7,0.9993976858570405
2062,7,0.9993997948495001
2063,7,0.9993990436172765
2064,7,0.999405516657062
2065,7,0.9994049062392658
2066,7,0.9994062597418578
2067,7,0.9994052067863631
2068,7,0.9994053502168101
2069,7,0.999403090180421
2070,7,0.999397840888504
2071,7,0.9993966403320788
2072,7,0.9994039970774411
2073,7,0.999394077573897
2074,7,0.9993991881363004
2075,7,0.9993972407896095
2076,7,0.9993979933800828
2077,7,0.9993993481517436
2078,7,0.9994004010180572
2079,7,0.999399791495682
2080,7,0.9993964866588652
2081,7,0.9993988898542812
2082,7,0.9993988915764088
2083,7,0.9993996467959476
2084,7,0.999396629183467
2085,7,0.9993967778700794
2086,7,0.9993952779471543
2087,7,0.9993936232635312
2088,7,0.9993937772069093
2089,7,0.9993961936319748
2090,7,0.9993916802655227
2091,7,0.9993910779942808
2092,7,0.999398898734212
2093,7,0.9993990440725748
2094,7,0.9993922839868169
2095,7,0.9993958879246096
2096,7,0.9994008584106024
2097,7,0.999395438146257
2098,7,0.9993955906402385
2099,7,0.9993998011946247
2100,7,0.9994035674954596
2101,7,0.9994040151025558
2102,7,0.9994083747968866
2103,7,0.9994065708823904
2104,7,0.9993981469633509
2105,7,0.9993945421271383
2106,7,0.9993912298590788
2107,7,0.9993992023685117
2108,7,0.9994037107512563
2109,7,0.9994031108368403
2110,7,0.9994068801293629
2111,7,0.999407482854101
2112,7,0.9994040205391591
2113,7,0.9993961971707631
2114,7,0.9994002574970652
2115,7,0.9994028126422013
2116,7,0.9994053674294107
2117,7,0.9994028061199155
2118,7,0.9993987459739423
2119,7,0.9993966464029987
2120,7,0.9994014569677521
2121,7,0.9993934832801248
2122,7,0.9993928799209616
2123,7,0.999387321389113
2124,7,0.9993970962709691
2125,7,0.9993931843596955
2126,7,0.9993960404157527
2127,7,0.999397993289265
2128,7,0.9993987461511585
2129,7,0.9993967887456885
2130,7,0.9993918317655701
2131,7,0.9993998051809033
2132,7,0.9993972460468679
2133,7,0.9993918304958465
2134,7,0.9993960401434584
2135,7,0.9993939339603927
2136,7,0.9993931812797007
2137,7,0.9993952855600923
2138,7,0.9993919820836551
2139,7,0.9993972463184524
2140,7,0.9993955863783366
2141,7,0.9993996481542531
2142,7,0.9994000963003149
2143,7,0.9994001004688864
2144,7,0.9993963360676142
2145,7,0.9993996454346962
2146,7,0.9994031033979534
2147,7,0.9994000997428774
2148,7,0.9994056628926447
2149,7,0.9994012994838941
2150,7,0.9994014497117599
2151,7,0.9994098723608025
2152,7,0.9994055147502936
2153,7,0.9994079214802378
2154,7,0.9994071699779042
2155,7,0.9994095743525521
2156,7,0.9994115175387478
2157,7,0.9994098654844089
2158,7,0.9994068524027941
2159,7,0.9994064025343865
2160,7,0.9994079070806353
2161,7,0.9994056500346234
2162,7,0.999406553034984
2163,7,0.9994050468566077
2164,7,0.9994089583148222
2165,7,0.9994056561984368
2166,7,0.9994061066101766
2167,7,0.9994059501286071
2168,7,0.9994112150019798
2169,7,0.999410614181008
2170,7,0.999411064411546
2171,7,0.9994131712296923
2172,7,0.9994169314617375
2173,7,0.9994131720437903
2174,7,0.9994127311364167
2175,7,0.9994178398071166
2176,7,0.9994148275428217
2177,7,0.9994146828430331
2178,7,0.9994104675752686
2179,7,0.9994092639382477
2180,7,0.9994134784791298
2181,7,0.9994178412558036
2182,7,0.9994169419737955
2183,7,0.9994204015685249
2184,7,0.9994145351527582
2185,7,0.9994131813785273
2186,7,0.9994151358830199
2187,7,0.9994196493404002
2188,7,0.9994160408772013
2189,7,0.9994104763676555
2190,7,0.9994149869238399
2191,7,0.9994103190689295
2192,7,0.9994088133438308
2193,7,0.9994148249117356
2194,7,0.9994101656666996
2195,7,0.9994134748530165
2196,7,0.9994148282664276
2197,7,0.9994139287116334
2198,7,0.9994125756628107
2199,7,0.9994125743934693
2200,7,0.9994118271504174
2201,7,0.9994074641925417
2202,7,0.9994041544627281
2203,7,0.9994047558324923
2204,7,0.9994106150895283
2205,7,0.9994125662415132
2206,7,0.9994110631455349
2207,7,0.9994085041935209
2208,7,0.9994062543977684
2209,7,0.9994051997212375
2210,7,0.9994030957116116
2211,7,0.9994067010942147
2212,7,0.999410609198447
2213,7,0.9994149744219469
2214,7,0.9994184333826336
2215,7,0.9994113623321438
2216,7,0.9994072978377619
2217,7,0.9994053487680694
2218,7,0.999406552496292
2219,7,0.999405649224675
2220,7,0.999405200172331
2221,7,0.999406402902414
2222,7,0.9994079086275129
2223,7,0.999409563220917
2224,7,0.9994059528532964
2225,7,0.9994094117233273
2226,7,0.9994079085366389
2227,7,0.9994097078292858
2228,7,0.9994077547755004
2229,7,0.9994044442298419
2230,7,0.9994071544978611
2231,7,0.9994106142748301
2232,7,0.999407608897135
2233,7,0.9994080602171234
2234,7,0.9994070031835484
2235,7,0.9994134679747712
2236,7,0.999407752328674
2237,7,0.9994064004579907
2238,7,0.9994048989943038
2239,7,0.9994044488525096
2240,7,0.9994071570362708
2241,7,0.9994107670406687
2242,7,0.9994074623856545
2243,7,0.9993994892422337
2244,7,0.9994029440339118
2245,7,0.9994041456758551
2246,7,0.9994009834562619
2247,7,0.9994027881863847
2248,7,0.999405796191398
2249,7,0.9994047428728985
2250,7,0.9994000822680842
2251,7,0.9993999303172167
2252,7,0.9994017316039032
2253,7,0.9994005314107014
2254,7,0.9994035424054365
2255,7,0.9993990259564227
2256,7,0.9993996292248759
2257,7,0.9993964715354932
2258,7,0.999399781175088
2259,7,0.9994015859958666
2260,7,0.9994000804526253
2261,7,0.9994014291515655
2262,7,0.9994032363291696
2263,7,0.9994053454143054
2264,7,0.9994003784621859
2265,7,0.9994048869343306
2266,7,0.9994039895553791
2267,7,0.9994050459560037
2268,7,0.999407149420386
2269,7,0.9994045940035557
2270,7,0.999401886092526
2271,7,0.9994042888337902
2272,7,0.9994095521618137
2273,7,0.9994038357022743
2274,7,0.999407142984388
2275,7,0.9994020309723698
2276,7,0.9994071438918171
2277,7,0.9994113530861516
2278,7,0.9994054909301032
2279,7,0.9994002270574361
2280,7,0.999405488935845
2281,7,0.9994057941062663
2282,7,0.9994072993772132
2283,7,0.9994090997580541
2284,7,0.9994069967456938
2285,7,0.9994054854926818
2286,7,0.9994059377174236
2287,7,0.999405638530378
2288,7,0.9994087935902036
2289,7,0.9994056405224516
2290,7,0.9994033848366553
2291,7,0.9994005266068855
2292,7,0.9994003742027404
2293,7,0.999405790659826
2294,7,0.9994060893033752
2295,7,0.9994023289799645
2296,7,0.9994080453494493
2297,7,0.9994057902963849
2298,7,0.9994039841155546
2299,7,0.9994088012919389
2300,7,0.999409855426502
2301,7,0.999405186029137
2302,7,0.9994015903423097
2303,7,0.9994048934596185
2304,7,0.9994044375178353
2305,7,0.9994060951929273
2306,7,0.9994050424181428
2307,7,0.9994119585278252
2308,7,0.9994119583464048
2309,7,0.9994161720731888
2310,7,0.9994142170245444
2311,7,0.999414214487882
2312,7,0.9994098504425221
2313,7,0.9994145190238779
2314,7,0.9994097018463466
2315,7,0.999413912944229
2316,7,0.9994146726044154
2317,7,0.99941226088989
2318,7,0.999412110299238
2319,7,0.999408952338435
2320,7,0.9994097027532842
2321,7,0.9994085040094788
2322,7,0.9994121096641578
2323,7,0.9994128616210802
2324,7,0.9994124194552816
2325,7,0.9994107638670691
2326,7,0.9994086585899031
2327,7,0.9994097122696597
2328,7,0.9994041531977539
2329,7,0.9994021946136523
2330,7,0.9994012948770554
2331,7,0.9994038514726806
2332,7,0.9994018985990045
2333,7,0.9994029501061953
2334,7,0.9994030992467953
2335,7,0.9994011414778836
2336,7,0.9993994854342091
2337,7,0.9994012945142695
2338,7,0.9993994907816307
2339,7,0.9993987369218703
2340,7,0.9994036959879943
2341,7,0.9994070076200453
2342,7,0.9994070062617956
2343,7,0.9994055009901932
2344,7,0.9994115152772179
2345,7,0.9994059525807285
2346,7,0.9994062546680965
2347,7,0.9993993314884828
2348,7,0.9993949722478667
2349,7,0.9994002400185036
2350,7,0.9994020428452974
2351,7,0.9994021952487872
2352,7,0.999403698978972
2353,7,0.9994061089731172
2354,7,0.9994052039784987
2355,7,0.999409867574182
2356,7,0.9994088135305471
2357,7,0.9994082104419305
2358,7,0.9994047484902115
2359,7,0.9994040024259543
2360,7,0.9994046012533782
2361,7,0.999411218809566
2362,7,0.9994139279901012
2363,7,0.9994053552945587
2364,7,0.9994067080713057
2365,7,0.9994061039865706
2366,7,0.9994021920761708
2367,7,0.9994011403893619
2368,7,0.9994017422984732
2369,7,0.9994036985259678
2370,7,0.9994024946175265
2371,7,0.99940520370757
2372,7,0.9994027981558198
2373,7,0.9994046031580187
2374,7,0.9994067106108627
2375,7,0.9994014447439921
2376,7,0.9994064132375288
2377,7,0.9994053562922611
2378,7,0.9994056590142724
2379,7,0.9993981407231844
2380,7,0.9994035564555718
2381,7,0.999407911437616
2382,7,0.9994076138826434
2383,7,0.9994091233230358
2384,7,0.9994041599047901
2385,7,0.9994056587415414
2386,7,0.9994056623654698
2387,7,0.9994073141489886
2388,7,0.9994110773741963
2389,7,0.9994110780095499
2390,7,0.9994089637575941
2391,7,0.9994082119831845
2392,7,0.9994080645649851
2393,7,0.9994029536386493
2394,7,0.9994000943207396
2395,7,0.9994005452764134
2396,7,0.9994022001412378
2397,7,0.9993993449026642
2398,7,0.9994002487184331
2399,7,0.9994021995983421
2400,7,0.9993978412631895
2401,7,0.999402353089371
2402,7,0.9994073148761448
2403,7,0.9994032527365683
2404,7,0.9994058044383227
2405,7,0.9994048998969818
2406,7,0.9994059582907723
2407,7,0.9994070114278514
2408,7,0.99940114319881
2409,7,0.9994037003379864
2410,7,0.9993997896052895
2411,7,0.9994046024315729
2412,7,0.9994024959762129
2413,7,0.9994041515658995
2414,7,0.9994043033358382
2415,7,0.9994071576691668
2416,7,0.9994068551280844
2417,7,0.999409110360603
2418,7,0.99940880954143
2419,7,0.9994036987965141
2420,7,0.9994068563971529
2421,7,0.9994106192563522
2422,7,0.9994136215516497
2423,7,0.9994088073660244
2424,7,0.9994076038190036
2425,7,0.9994079038223315
2426,7,0.9994053475890556
2427,7,0.9994009802797137
2428,7,0.9994057969132571
2429,7,0.9994039881033612
2430,7,0.9994035318907581
2431,7,0.9994024845545423
2432,7,0.9994023335106126
2433,7,0.9993991781767451
2434,7,0.9993996282259174
2435,7,0.9993994802630748
2436,7,0.9993970785185845
2437,7,0.9994021906237159
2438,7,0.9994006878905235
2439,7,0.9993991848865661
2440,7,0.9994011384849403
2441,7,0.9993994858844837
2442,7,0.9993996305843817
2443,7,0.9994011412025315
2444,7,0.9994014375819308
2445,7,0.9994017381288097
2446,7,0.9994047449554647
2447,7,0.9994075991980832
2448,7,0.9994089525194736
2449,7,0.9994053479522788
2450,7,0.9994094068285281
2451,7,0.9994088074558605
2452,7,0.9994116684965532
2453,7,0.999403995084166
2454,7,0.9994027929887264
2455,7,0.999402635416614
2456,7,0.9994015832769645
2457,7,0.9993966173218375
2458,7,0.9993940619948439
2459,7,0.9994003768289663
2460,7,0.9993985717362757
2461,7,0.9994012801916757
2462,7,0.9994020307872354
2463,7,0.9993966205797042
2464,7,0.9994017377596898
2465,7,0.9993982764421773
2466,7,0.9993961683545256
2467,7,0.9993979765295594
2468,7,0.9993966240246698
2469,7,0.9993937656136981
2470,7,0.9993930128418588
2471,7,0.9993975241253629
2472,7,0.9993987279435856
2473,7,0.9993936109448024
2474,7,0.999396168718622
2475,7,0.9993969252964652
2476,7,0.9993963268324829
2477,7,0.9993913620566431
2478,7,0.9993919675903381
2479,7,0.999397079150389
2480,7,0.9993916657737356
2481,7,0.9993912145457677
2482,7,0.9993900114528986
2483,7,0.9993967768814372
2484,7,0.9993985813394299
2485,7,0.9994027940694397
2486,7,0.9994026449290581
2487,7,0.9994029489206292
2488,7,0.9994067105128901
2489,7,0.9994035530055831
2490,7,0.9993999376527264
2491,7,0.9993976826009725
2492,7,0.9993987311160386
2493,7,0.999396177601446
2494,7,0.9993937710522662
2495,7,0.999397679517919
2496,7,0.9993960229307486
2497,7,0.9993967766093617
2498,7,0.9993994821655316
2499,7,0.999399936383221
2500,7,0.999408209258986
2501,7,0.9994021883545977
2502,7,0.9994029336945932
2503,7,0.999403685287637
2504,7,0.9994103066504295
2505,7,0.9994068469650447
2506,7,0.9994041435844985
2507,7,0.999395277760438
2508,7,0.999398739440955
2509,7,0.9993985762629377
2510,7,0.9994053465849098
2511,7,0.999402487085143
2512,7,0.9994059480407432
2513,7,0.9994044442218141
2514,7,0.999406693386417
2515,7,0.9994066950185447
2516,7,0.9994087984824356
2517,7,0.9994042895557571
2518,7,0.9994116553559204
2519,7,0.9994127019672199
2520,7,0.9994075942994608
2521,7,0.9994083438993385
2522,7,0.9994062466853847
2523,7,0.9994069898530316
2524,7,0.9994071398996958
2525,7,0.9994074544907587
2526,7,0.9994098557872122
2527,7,0.9994115080229169
2528,7,0.9994145160279303
2529,7,0.9994098513452543
2530,7,0.9994109023972014
2531,7,0.9994069970121443
2532,7,0.9994083497891099
2533,7,0.9994051988032148
2534,7,0.9994122581700036
2535,7,0.9994106124544007
2536,7,0.9994106095545152
2537,7,0.9994086568608944
2538,7,0.9994060948278477
2539,7,0.9994056464991099
2540,7,0.9994038465698003
2541,7,0.9994006896951709
2542,7,0.9993979867679026
2543,7,0.9993970803238874
2544,7,0.9993988854172333
2545,7,0.9994071521334985
2546,7,0.9993987293919983
2547,7,0.9993991815265216
2548,7,0.9994056445068177
2549,7,0.9994036939848903
2550,7,0.9994050418723528
2551,7,0.9994045923667311
2552,7,0.9994024916175932
2553,7,0.9994009879780639
2554,7,0.9994053501198759
2555,7,0.999407006526118
2556,7,0.9994079050893246
2557,7,0.9994082036417269
2558,7,0.999406095735441
2559,7,0.9994045925485339
2560,7,0.9994033893649547
2561,7,0.9994039986117602
2562,7,0.99940609999576
2563,7,0.9993993400914222
2564,7,0.9993966306388111
2565,7,0.9993972325479225
2566,7,0.9993951240067749
2567,7,0.9993936119468714
2568,7,0.9993954220208673
2569,7,0.9993955704352399
2570,7,0.9994014379393643
2571,7,0.9994015877148261
2572,7,0.9993943750435065
2573,7,0.9993973840457854
2574,7,0.9994030982409569
2575,7,0.9994038463894723
2576,7,0.9994061014414989
2577,7,0.9994065451514987
2578,7,0.9994089454524344
2579,7,0.9994109002296583
2580,7,0.9994098548832782
2581,7,0.9994154153189482
2582,7,0.999405488303057
2583,7,0.999406843257612
2584,7,0.9994100005822429
2585,7,0.9994172149717598
2586,7,0.9994181221402
2587,7,0.9994124038671675
2588,7,0.9994146533001339
2589,7,0.9994151136825645
2590,7,0.9994181189691126
2591,7,0.9994172191411508
2592,7,0.9994241393314791
2593,7,0.9994197803607545
2594,7,0.9994206791919424
2595,7,0.999422182741417
2596,7,0.9994223307029488
2597,7,0.9994230833828219
2598,7,0.9994157166795972
2599,7,0.9994146608250907
2600,7,0.9994116516418831
2601,7,0.9994060865884037
2602,7,0.9994161593917321
2603,7,0.9994179726389988
2604,7,0.9994176697349118
2605,7,0.9994176656570504
2606,7,0.9994221759431251
2607,7,0.9994205185398906
2608,7,0.9994155585668284
2609,7,0.9994166106164233
2610,7,0.9994214237160933
2611,7,0.9994197729291298
2612,7,0.9994179685613557
2613,7,0.9994158599297162
2614,7,0.9994160131494882
2615,7,0.999417216423723
2616,7,0.9994170676461274
2617,7,0.9994175154307132
2618,7,0.9994206766546246
2619,7,0.9994194743760719
2620,7,0.9994220317879795
2621,7,0.9994173642948176
2622,7,0.9994218788403376
2623,7,0.9994179667479167
2624,7,0.9994194693906173
2625,7,0.9994217270711089
2626,7,0.9994184166167616
2627,7,0.999414057013141
2628,7,0.9994185620427227
2629,7,0.9994199160890296
2630,7,0.9994203670449214
2631,7,0.9994179628514755
2632,7,0.9994196168108368
2633,7,0.9994260858612868
2634,7,0.9994233797633132
2635,7,0.9994278903201533
2636,7,0.9994287959489784
2637,7,0.9994340584615938
2638,7,0.9994271402680901
2639,7,0.9994299967755134
2640,7,0.9994262430670635
2641,7,0.9994292470842702
2642,7,0.9994337586378842
2643,7,0.999433305689263
2644,7,0.9994339065104532
2645,7,0.9994280375560584
2646,7,0.9994233729640926
2647,7,0.9994239762334195
2648,7,0.9994241245582288
2649,7,0.9994211119318576
2650,7,0.9994193130001948
2651,7,0.999424126008936
2652,7,0.9994227785789005
2653,7,0.9994260819643545
2654,7,0.9994256314613031
2655,7,0.9994299969573706
2656,7,0.9994218733135164
2657,7,0.999422171141002
2658,7,0.9994232214689056
2659,7,0.9994214190938606
2660,7,0.9994196141836825
2661,7,0.9994275863303292
2662,7,0.9994259330049564
2663,7,0.9994302990447383
2664,7,0.99943134801199
2665,7,0.9994339036104042
2666,7,0.9994295432820854
2667,7,0.9994319537290168
2668,7,0.9994283410045702
2669,7,0.9994257822331025
2670,7,0.9994289406467465
2671,7,0.9994343588272707
2672,7,0.9994369164199429
2673,7,0.9994326991572651
2674,7,0.9994262321915649
2675,7,0.9994226188324749
2676,7,0.9994229212831202
2677,7,0.9994235215601038
2678,7,0.9994205117422525
2679,7,0.9994182567811544
2680,7,0.9994194594207457
2681,7,0.9994205135550905
2682,7,0.9994226212799562
2683,7,0.99942276996706
2684,7,0.9994208155526222
2685,7,0.9994230776739252
2686,7,0.9994209699492234
2687,7,0.9994209697676393
2688,7,0.9994236777693247
2689,7,0.9994250273730182
2690,7,0.9994224793850299
2691,7,0.9994289492517618
2692,7,0.9994274383653029
2693,7,0.9994284900516748
2694,7,0.9994277369170496
2695,7,0.9994239733298752
2696,7,0.9994253300050839
2697,7,0.9994262337301425
2698,7,0.9994250313626271
2699,7,0.9994244306317099
2700,7,0.9994220217257045
2701,7,0.9994259302840333
2702,7,0.9994283402762124
2703,7,0.9994260863088316
2704,7,0.9994256368938655
2705,7,0.9994218791071169
2706,7,0.9994248876558998
2707,7,0.999428794404666
2708,7,0.9994298462735511
2709,7,0.999433006591344
2710,7,0.9994268405348172
2711,7,0.9994217284314334
2712,7,0.9994221830993438
2713,7,0.999423389909254
2714,7,0.9994206883378335
2715,7,0.999427293394257
2716,7,0.9994278992874629
2717,7,0.9994298571510153
2718,7,0.999431662334416
2719,7,0.9994312075705544
2720,7,0.9994318099331619
